Cond1,Cond2,jaccard_distance,Shared,NotShared_cond1,NotShared_cond2,Total_Genes_Cond1,Total_Genes_Cond2,Genes_Names,Percentage_Shared_Cond1,Percentage_Shared_Cond2,pvalue,-log(p)
"BNT-I-BNT (D51, mild)","BNT-I (D10, severe)",0.043,204,4431,159,4635,363,"CKAP2L, CHCHD2, P2RY10, ADAMTS2, RNF175, MMP8, SVBP, AP3S1, BRI3, PTCH1, ANLN, CREG1, LTF, RORC, IL7R, SIRPG-AS1, CD40LG, ERG, CHIT1, AMIGO1, MAP1LC3B, ABCA13, ZBTB4, LCN2, STK17B, SLC29A2, PRPF40B, HMGN2, LRRN3, PFKFB2, BLOC1S2, BPI, COX5B, ASB9P1, PIK3C2B, TYSND1, CD24, COL17A1, CNEP1R1, ANKHD1, PLEKHF2, AARS2, COX8A, TOB1, TTC28, IRS2, IL21R, CEACAM6, NIPAL3, UBALD2, GDF11, CBWD6, ESYT1, DUOX1, LY9, CRISP3, C8orf37, MPO, SFRP2, TLR2, CEACAM8, COX5A, PRDM11, DNAJC11, ADD2, HCG18, ZFAS1, RARG, C8orf76, IL21R-AS1, CD63, PRKACB, ZNF600, PJA1, FCMR, OLR1, YAE1D1, C5orf66, ZNF354B, GPR75, ANKRD46, TIGIT, SALL2, DEFA4, IL18, NSG1, PPT2, SLC22A23, DZIP3, GPER1, CDC25B, GAPDH, HOOK1, MKS1, CSTA, CCDC66, PRR3, HIST1H1C, CAMP, ZNF485, CCDC65, FNDC8, DNAJA3, MPC2, NT5E, CCR7, C14orf169, ZNF23, ZFP62, BTN3A1, LAPTM4A, C10orf2, LBH, C21orf62-AS1, GCSAM, ZNF792, SLC30A1, C1D, PDE4DIP, ITGA9, ZNF287, FHOD3, MYEOV2, GYLTL1B, GPA33, MDN1, TRAF5, PMEL, SNORD1B, PPFIBP1, DCP1B, ZNF836, ZNF782, ZNF248, ASF1A, RECK, PRRG1, AZU1, CXorf57, ASGR2, SNORD12B, THEM4, NPR2, ZNF19, TXNIP, SNORD12, ETV5, ZCCHC18, SDAD1, SNORA61, ZNF181, FCRL3, CLP1, ZNF320, LDLRAP1, DEPDC7, SLAMF6, ZNF721, LOC100996286, ANKEF1, LOC389906, PREPL, NNT-AS1, ZNF420, CD40, MIR3064, S1PR1, ZNF510, ROMO1, DENND2D, FAM46A, NINL, CORO2B, ARSK, ABCA11P, ARHGEF34P, LIMA1, HKDC1, NXF3, ZNF470, PPP1R2P3, NETO1, VPREB3, FCER2, CXCR5, KCNH8, FUT4, C1orf74, MIR29B2, FAM153B, MIR29C, SCN3A, CD200, SNORA20, SLC38A11, PTPRK, SPRN, FCRLA, LARGE, CNTNAP2, CR2, MIR600HG, MACROD2, HAVCR1",4.4,56.2,1.1843248847232059e-195,194.92652914534278
"BNT-I-BNT (D51, mild)","BNT-I (D26, mild)",0.11,292,2301,71,2593,363,"LOC339260, GSTM1, CKAP2L, P2RY10, XIST, CMTM4, CRIPAK, CHCHD2, PRDM11, BLOC1S2, PTCH1, VDAC2, MMP8, RNF175, ASGR2, AP3S1, C8orf76, COX5B, POLE4, COL19A1, ADD2, SLC29A2, ZBTB4, ANKHD1, BRI3, EXD2, CD63, FCMR, LY9, NT5E, AMIGO1, CD40LG, PIK3C2B, FCRL3, RNF144A, BCL7A, LTF, ANKRD46, SCN3A, SNORD12B, GAPDH, GOLGA8O, C10orf2, CRYZ, ZNF23, AARS2, C3orf58, ADAMTS2, C8orf37, SNORD12, ZFAS1, HMGN2, ZNF836, TOR2A, CHIT1, CXorf57, DZIP3, TTC28, ZNF506, SIRPG-AS1, FCRL1, SYNPO, CR2, SNORD1B, RARG, CD22, MAP1LC3B, ZNF680, COX5A, PRKACB, LINC00926, S1PR1, NIPAL3, ABCA13, MPC2, MDN1, TRIM68, IL7R, ZNF320, FCRLA, ANKEF1, ARHGEF5, C21orf62-AS1, STK17B, ZNF600, CCDC65, PPFIBP1, ASF1A, DNAJA3, LAPTM4A, LCN2, LRRN3, SLC38A11, CBWD6, SLC22A23, CAD, AP2S1, WDR83OS, NSG1, LBH, PMM1, GPR75, GPER1, ZNF420, CDK2AP1, PPT2, MAML2, PCDH9, MSH2, SDAD1, TLR2, DCP1B, FCER2, CD40, PTPRK, CDC25B, COX8A, HOOK1, CCDC66, SVBP, ARSK, LARGE, TYSND1, CNEP1R1, C1D, DDX11, ZNF354B, TMEM63A, MAGEF1, TRAF5, COL17A1, ZNF251, FNDC8, C14orf169, CREG1, CCR7, PRRG1, HCG18, OLR1, RORC, GSTM4, ZNF510, ABCB4, PDE4DIP, CNTNAP2, DUOX1, KCNH8, GYLTL1B, C5orf66, S100B, DNAJC11, SFRP2, GCSAM, ZNF721, ZCCHC18, IL21R, MIR600HG, CSTA, BANK1, THEM4, CD79A, ELP3, RRP1B, UVSSA, ZNF792, ZFP62, ZNF181, ZNF248, MIR3064, CEACAM8, CLP1, LOC389906, ERCC6L, DBF4B, ZNF667-AS1, ATIC, LINC00494, SNX22, UBALD2, CXCR5, CD24, GOLGA8R, C2orf74, FBXL12, FAM153B, ERG, IL18, MEN1, ESYT1, PRR3, ARRDC4, ZNF287, FHOD3, GTSF1, GDF11, PFKFB2, FBN2, ZNF45, CNTLN, ZNF470, CEACAM6, SNORA61, NAPSA, CLEC2D, CNPY4, C6orf1, EAPP, MACROD2, GPA33, HIST1H1C, SERTAD2, DEPDC7, ZNF485, ABCA11P, LDLRAP1, DEFA4, PPP1R2P3, PTGER2, MS4A1, KIF2A, RECK, ZNF19, BPI, PTK2, ST6GAL1, CRISP3, NCR1, ANLN, MYEOV2, CPVL, SPRN, TIGIT, SALL2, ARHGEF34P, PMEL, CASP8AP2, LCN10, NXF3, CAMP, ASB9P1, TOB1, MKS1, CACUL1, YAE1D1, BTN3A3, UBA6-AS1, TRUB2, REEP4, HAVCR1, SLAMF6, TAMM41, ZNF860, HLA-L, CD200, CORO2B, PRPF40B, ENKUR, ITGA9, AARS, RNF219, DENND2D, FUT4, BTN3A1, CASP6, FCRL2, LOC202181, PJA1, GINM1, RABL2A, LRRC1, BNIP3L, NNT-AS1, CKMT2-AS1, IRS2, ROGDI, NINL, SERPINB9P1, ALDH18A1, VPREB3, MIR29C, CHI3L2, LPAR5, TUBB6, PREPL, PKIG, LOC100996286, SLC30A1, ETV5, ZNF232, AHR, HCFC1R1, C1orf74",11.26,80.44,5.786913695613964e-65,64.23755299453262
"BNT-I-BNT (D51, mild)","BNT-I (D26, severe)",0.113,97,496,266,593,363,"CHCHD2, ANKHD1, VDAC2, AARS2, MPC2, STK17B, BLOC1S2, AP3S1, PPP1R2P3, SVBP, MAP1LC3B, MIR3064, RNF175, COX5B, PTCH1, TOB1, SNORD12, PTPRK, SNORA61, ADAMTS2, SNORD12B, PCDH9, C10orf2, MMP8, CKAP2L, CAD, HIST1H1C, CREG1, P2RY10, BRI3, LRRN3, SLC29A2, AMIGO1, ZNF721, ASF1A, FCRL3, ZFAS1, ZNF836, IRS2, ADD2, LAPTM4A, LTF, RORC, FCMR, CBWD6, FNDC8, CD63, MIR29C, FCRLA, GYLTL1B, ERCC6L, S1PR1, CR2, BCL7A, CLP1, YAE1D1, ZNF287, CSTA, SCN3A, SERTAD2, VPREB3, MIR29B2, NSG1, ASB9P1, C8orf76, ZNF320, CCR7, PRKACB, ARRDC4, CD40, LBH, SNX22, LY9, ABCA13, ZNF420, LARGE, ZNF792, LCN10, SNORD1B, NT5E, UBALD2, SFRP2, CORO2B, C5orf66, IL21R-AS1, BPI, FCRL1, ZNF485, GDF11, LCN2, TLR2, ZNF860, BIRC6-AS2, CRISP3, GPA33, NNT-AS1, ERG",16.36,26.72,7.184487668327846e-140,139.1436041963191
"BNT-I-BNT (D51, mild)",BNT-I (D3),0.012,12,652,351,664,363,"PFKFB2, CD63, RNF175, NPR2, CLP1, GYLTL1B, FCER2, MMP8, ADAMTS2, TLR2, ZNF470, GSTM1",1.81,3.31,1.985266309577189e-261,260.7021812274287
"BNT-I-BNT (D51, mild)",BNT-I (D4),0.006,3,147,360,150,363,"GSTM1, LRRN3, SALL2",2,0.83,1.3537642467212287e-126,125.86845695992167
"BNT-I-BNT (D51, mild)","BNT-I-BNT (D51, severe)",0.065,29,334,84,363,113,"SIRPG-AS1, MKS1, COX8A, SNORD12, ZNF181, C2orf74, LRRN3, LBH, MYEOV2, ZNF721, ANKHD1, DENND2D, ARRDC4, RRAS, PCDH9, WDR83OS, LOC102724050, FCMR, RORC, TRIM68, MIR3064, TCEB2, HCFC1R1, MZT1, AHR, SERTAD2, C1orf74, VPS72, PREPL",7.99,25.66,2.4899755589429874e-66,65.60380491582326
"BNT-I-BNT (D51, mild)","BNT-MO (V3, D1)",0.002,3,360,940,363,943,"FCRL3, C2orf74, SLC38A11",0.83,0.32,0,Inf
"BNT-I-BNT (D51, mild)","ChAd (V1, D3)",0.01,10,353,648,363,658,"SIRPG-AS1, LOC339260, ZNF860, RRAS, LCN10, ADAMTS2, CST3, LINC00494, ASB9P1, KCNMB1",2.75,1.52,3.300017569186323e-264,263.48148374794624
"BNT-I-BNT (D51, mild)","ChAd (V1, D6)",0.002,1,362,164,363,165,POU2AF1,0.28,0.61,5.365340173441276e-139,138.27040273767474
"BNT-I-BNT (D51, mild)","ChAd (V1, D7)",0.008,5,358,263,363,268,"CKAP2L, DEFA4, AZU1, CEACAM6, ANLN",1.38,1.87,3.7587535236260542e-174,173.4249561517639
"BNT-I-BNT (D51, mild)","ChAd (V2, D1)",0.001,1,362,732,363,733,SNORA20,0.28,0.14,2.3257740350060834e-298,297.63343248226323
"BNT-I-BNT (D51, mild)","ChAd (V2, D3)",0.007,4,359,197,363,201,"SLC30A1, RORC, SNORD12B, ACTG1P4",1.1,1.99,3.4881128528826645e-149,148.45740947253782
"BNT-I-BNT (D51, mild)","ChAd (V2, D7)",0.003,1,362,8,363,9,GSTM1,0.28,11.11,1.0908670315804744e-15,14.962228183389854
"BNT-I-BNT (D51, mild)","ChAd-BNT (V2, D3)",0.003,4,359,904,363,908,"ADAMTS2, PRRG1, FAM46A, ENKUR",1.1,0.44,2.88074e-318,317.54049613603667
"BNT-I-BNT (D51, mild)","ChAd-BNT (V2, D7)",0.004,4,359,772,363,776,"SIRPG-AS1, CKAP2L, ENKUR, SNORD12B",1.1,0.52,6.881755014949415e-298,297.1623007919809
"BNT-I-BNT (D51, mild)","ChAd-BNT (V3, D1)",0.006,8,355,1024,363,1032,"ASGR2, CD40, FBN2, VPREB3, GTSF1, DUOX1, NCR1, DEPDC7",2.2,0.78,0,Inf
"BNT-I-BNT (D51, mild)","I (D10, moderate)",0.036,121,242,3018,363,3139,"GPER1, SIRPG-AS1, NT5E, PPP1R2P3, FCRL3, NSG1, MKS1, CKAP2L, HIST1H1C, SLC29A2, SNORD12, ZNF287, LTF, ABCA13, LRRN3, LBH, LY9, ADD2, C8orf76, AP3S1, ASGR2, CAD, PRDM11, SLC22A23, RNF175, ZBTB4, SALL2, ANKHD1, BLOC1S2, CHIT1, GYLTL1B, IL21R, LCN2, UBALD2, ARRDC4, SNORD1B, PIK3C2B, AMIGO1, STK17B, ZNF485, ANKEF1, IRS2, MMP8, GCSAM, AARS2, COL17A1, S1PR1, DEFA4, IL18, FCMR, SLC30A1, RORC, CLP1, ESYT1, IL21R-AS1, BPI, IL7R, ZFAS1, CDC25B, CEACAM6, P2RY10, CEACAM8, TXNIP, C14orf169, ADAMTS2, LAPTM4A, DUOX1, ERG, PRRG1, RNF144A, CNTLN, FAM46A, ZNF600, CAMP, PTCH1, PRKACB, SVBP, SNORD12B, CKMT2-AS1, GSTM4, BRI3, CD24, CD40LG, FUT4, GOLGA8R, GPA33, TOB1, PPT2, ETV5, PTGER2, AHR, CXCR5, CNEP1R1, NETO1, MAP1LC3B, TTC28, LOC100996286, PRPF40B, BIRC6-AS2, CREG1, PFKFB2, ASB9P1, CBWD6, DAB2, HKDC1, SNORA20, TLR2, CD63, CRISP3, ANLN, THEM4, C5orf66, SFRP2, TIGIT, NIPAL3, CSTA, LDLRAP1, PMEL, NXF3, GDF11, CCR7",33.33,3.85,1.5049699497988548e-278,277.822472171676
"BNT-I-BNT (D51, mild)","I (D10, severe)",0.044,188,175,3908,363,4096,"GPER1, UBA6-AS1, SIRPG-AS1, NT5E, ERCC6L, LOC339260, PPP1R2P3, SCN3A, VDAC2, MKS1, CKAP2L, COL19A1, HIST1H1C, LRRC57, SLC29A2, SNORD12, ZNF287, LTF, ABCA13, C1D, PTPRK, C10orf2, C2orf74, LRRN3, LBH, LY9, ADD2, C8orf76, AP3S1, CAD, COX5B, RARG, SLC22A23, ZNF721, SLC38A11, HMGN2, RNF175, LARGE, ZBTB4, RUVBL1, SALL2, DZIP3, ANKHD1, BCL7A, BLOC1S2, CHIT1, DNAJA3, GYLTL1B, IL21R, LCN2, PDE4DIP, UBALD2, AARS, SNORD1B, PIK3C2B, PCDH9, AMIGO1, STK17B, ZNF485, ANKEF1, IRS2, CERS4, MEN1, ZNF792, CD40, CASP6, MMP8, GCSAM, PJA1, AARS2, ZNF470, FNDC8, COL17A1, ZNF248, SNX22, LOC389906, S1PR1, DEFA4, IL18, LCN10, CRYZ, FCMR, CHI3L2, SLC30A1, RORC, TRIM68, CLP1, ESYT1, HIRIP3, BPI, CACUL1, MIR3064, IL7R, ASF1A, AZU1, LIMA1, PLEKHF2, ZFAS1, CDC25B, CEACAM6, DCP1B, P2RY10, CEACAM8, NPR2, TXNIP, C14orf169, ADAMTS2, LAPTM4A, DUOX1, ERG, NNT-AS1, HOOK1, ZNF420, CNTLN, ZNF354B, SDAD1, FAM153B, CAMP, PRKACB, ZFP62, HHLA3, C21orf62-AS1, SVBP, ZNF782, CXorf57, RRP1B, SNORD12B, ARSK, CKMT2-AS1, RECK, ZNF510, ATIC, BRI3, CD24, CD40LG, GPA33, TOB1, ETV5, SYNPO, ALDH18A1, GAPDH, MCM3, SERTAD2, ZNF232, CNEP1R1, MIR29C, MIR29B2, EAPP, MAP1LC3B, MPC2, TTC28, LOC100996286, PRPF40B, CREG1, PFKFB2, ASB9P1, CBWD6, MDN1, YAE1D1, SNORA20, KCNMB1, TLR2, CD63, OLR1, CRISP3, ANLN, THEM4, RAD54B, C5orf66, SFRP2, CCDC66, PARP1, MACROD2, TIGIT, NIPAL3, CSTA, ZNF667-AS1, DEPDC7, ABCA11P, PPFIBP1, MPO, LDLRAP1, PMEL, PREPL, BNIP3L, NXF3, GDF11, CCR7",51.79,4.59,1.1821529512996713e-208,207.92732632920092
"BNT-I-BNT (D51, mild)","I (D26, moderate)",0.055,124,239,1897,363,2021,"CMTM4, GPER1, SIRPG-AS1, CR2, NT5E, PPP1R2P3, FCRL3, NSG1, CKAP2L, SLC29A2, SNORD12, LTF, ABCA13, C10orf2, LRRN3, LBH, LY9, C8orf76, AP3S1, ASGR2, RARG, SLC22A23, HMGN2, RNF175, SNORA61, ZBTB4, SALL2, DZIP3, ANKHD1, BCL7A, BLOC1S2, CHIT1, GYLTL1B, IL21R, LCN2, UBALD2, SNORD1B, AMIGO1, ZNF485, ANKEF1, IRS2, ZNF792, MMP8, GCSAM, AARS2, FNDC8, COL17A1, S1PR1, DEFA4, IL18, FBN2, FCMR, POLE4, RORC, CLP1, IL21R-AS1, BPI, MIR3064, IL7R, AZU1, ITGA9, ZFAS1, CDC25B, CEACAM6, P2RY10, CEACAM8, C14orf169, ADAMTS2, LAPTM4A, ERG, PRRG1, HOOK1, ZNF420, CNTLN, ZNF600, CAMP, PTCH1, CNPY4, PRKACB, SVBP, SNORD12B, CKMT2-AS1, BRI3, CD24, CD40LG, FUT4, GPA33, TOB1, PPT2, ETV5, PTGER2, AHR, CXCR5, GAPDH, CNEP1R1, MIR29C, MIR29B2, MAP1LC3B, NAPSA, TTC28, LOC100996286, PRPF40B, CREG1, PFKFB2, ASB9P1, CBWD6, YAE1D1, HKDC1, TLR2, CD63, OLR1, CRISP3, ANLN, C5orf66, SFRP2, TIGIT, NIPAL3, CSTA, MPO, LDLRAP1, PMEL, NXF3, GDF11, CCR7",34.16,6.14,1.3647220435601e-230,229.86495579348798
"BNT-I-BNT (D51, mild)","I (D26, severe)",0.04,165,198,3814,363,3979,"SIRPG-AS1, NT5E, LOC339260, PPP1R2P3, SCN3A, FCRL3, VDAC2, MKS1, CKAP2L, COL19A1, SLC29A2, SNORD12, ZNF287, LTF, ABCA13, C1D, PTPRK, C10orf2, LRRN3, LBH, LY9, ADD2, C8orf76, AP3S1, CAD, RARG, SLC22A23, ZNF721, SLC38A11, HMGN2, RNF175, LARGE, ZBTB4, SALL2, DZIP3, ANKHD1, BCL7A, BLOC1S2, CHIT1, DENND2D, DNAJA3, GYLTL1B, IL21R, LCN2, PDE4DIP, UBALD2, SNORD1B, PIK3C2B, RRAS, PCDH9, AMIGO1, STK17B, ZNF485, ANKEF1, IRS2, MEN1, ZNF792, CD40, MMP8, GCSAM, PJA1, AARS2, ZNF470, FNDC8, COL17A1, ZNF248, LOC389906, S1PR1, DEFA4, FAM91A1, IL18, FCMR, CHI3L2, SLC30A1, RORC, TRIM68, CLP1, ESYT1, IL21R-AS1, BPI, CACUL1, MIR3064, IL7R, ASF1A, ITGA9, LIMA1, PLEKHF2, ZFAS1, ZNF836, CDC25B, CEACAM6, P2RY10, CEACAM8, C14orf169, ADAMTS2, LAPTM4A, DUOX1, ERG, CNTLN, FAM46A, FAM153B, CAMP, PTCH1, PRKACB, TYSND1, HHLA3, C21orf62-AS1, SVBP, CXorf57, SNORD12B, GSTP1, NINL, CKMT2-AS1, RECK, BRI3, CD24, CD40LG, FUT4, GPA33, TOB1, CST3, ETV5, PRMT2, SERTAD2, ZNF232, CNEP1R1, NCR1, MAP1LC3B, MPC2, TTC28, LOC100996286, PRPF40B, BIRC6-AS2, CREG1, PFKFB2, ASB9P1, CBWD6, YAE1D1, SNORA20, KCNMB1, TLR2, CD63, HAVCR1, OLR1, CRISP3, ANLN, THEM4, C5orf66, SFRP2, MACROD2, TIGIT, TRUB2, NIPAL3, CSTA, ZNF667-AS1, DEPDC7, PPFIBP1, SPRN, MPO, LDLRAP1, PMEL, BNIP3L, NXF3, GDF11, CCR7",45.45,4.15,4.692363384889873e-238,237.3286083627241
"BNT-I-BNT (D51, mild)","I (D51, moderate)",0.053,21,342,30,363,51,"SIRPG-AS1, PPP1R2P3, LTF, ABCA13, ZNF181, LRRN3, C8orf76, ANKHD1, DNAJA3, ARRDC4, AARS, SNORD1B, MMP8, BPI, MIR3064, LAPTM4A, CKMT2-AS1, LOC100996286, MIRLET7D, SNORA20, OLR1",5.79,41.18,1.392300030513135e-31,30.856267167343468
"BNT-I-BNT (D51, mild)","I (D51, severe)",0.059,148,215,2152,363,2300,"MSTO2P, GPER1, SIRPG-AS1, LOC339260, PPP1R2P3, SCN3A, MKS1, CKAP2L, COX8A, DNAJC11, SLC29A2, SNORD12, ZNF287, LTF, ABCA13, ZNF181, C1D, PTPRK, C10orf2, C2orf74, LRRN3, LBH, LY9, ADD2, C8orf76, AP3S1, ASGR2, MYEOV2, SLC22A23, ZNF721, SLC38A11, RNF175, SNORA61, LARGE, ZBTB4, SALL2, ANKHD1, BCL7A, BLOC1S2, CHIT1, DENND2D, LCN2, PDE4DIP, UBALD2, SNORD1B, PCDH9, AMIGO1, ZNF485, ANKEF1, IRS2, ZNF792, MMP8, GCSAM, AARS2, ZNF470, COL17A1, ZNF248, LOC389906, S1PR1, DEFA4, FCMR, SLC30A1, RORC, CLP1, BPI, MIR3064, IL7R, ASF1A, AZU1, PRR3, ZFAS1, CEACAM6, TCEB2, P2RY10, CEACAM8, C14orf169, ADAMTS2, LAPTM4A, ROMO1, ERG, NNT-AS1, FAU, FAM153B, CAMP, HCFC1R1, CNPY4, PRKACB, ZFP62, C21orf62-AS1, CXorf57, SNORD12B, ARSK, CKMT2-AS1, RECK, ZNF510, RNF219, BRI3, CD24, CD40LG, FUT4, TOB1, PPT2, ETV5, MARCH3, TAMM41, GAPDH, SERTAD2, ZNF232, MIR29C, MIR29B2, NETO1, ZNF680, MAP1LC3B, TTC28, LOC100996286, BIRC6-AS2, CREG1, PFKFB2, ASB9P1, C1orf74, MIRLET7D, RALA, YAE1D1, SNORA20, KCNMB1, C6orf1, TLR2, CD63, HAVCR1, OLR1, CRISP3, ANLN, THEM4, SFRP2, CCDC66, MACROD2, NIPAL3, ZNF667-AS1, DEPDC7, ABCA11P, PPFIBP1, GINM1, MPO, PMEL, PREPL, NXF3, GDF11, CCR7",40.77,6.43,6.976288272913826e-213,212.1563755818672
"BNT-I-BNT (D51, mild)",I-BNT-I (D2),0,0,363,5,363,5,,0,0,1.8272250042937804e-11,10.738207970377923
"BNT-I-BNT (D51, mild)",I-BNT-I (D5),0,0,363,1,363,1,,0,0,0.0027472527472527483,2.561101383649056
"BNT-I-BNT (D51, mild)",I-I (D1),0.061,23,340,16,363,39,"FCRL1, CD22, SCN3A, COL19A1, LINC00926, ZNF860, PCDH9, FCRLA, BANK1, SNX22, VPREB3, CNTNAP2, FCER2, ABCB4, PKIG, POU2AF1, LINC00494, SYNPO, FCRL2, MS4A1, CD79A, MACROD2, KCNH8",6.34,58.97,6.001842376234807e-18,17.22171541444771
"BNT-I-BNT (D51, mild)",I-I (D2),0,0,363,1,363,1,,0,0,0.0027472527472527483,2.561101383649056
"BNT-I-BNT (D51, mild)",I-I (D3),0,0,363,3,363,3,,0,0,1.2338885008995078e-7,6.908724083116296
"BNT-I-BNT (D51, mild)",I-I (D5),0.003,1,362,13,363,14,GSTM1,0.28,7.14,3.581579942505129e-23,22.445925350745377
"BNT-I-BNT (D51, mild)","ZF2001 (V3, D07)",0.006,16,347,2418,363,2434,"CHIT1, UBALD2, ANKEF1, IRS2, ZNF470, CLP1, ERG, FUT4, GOLGA8R, POU2AF1, AHR, SERTAD2, KCNMB1, ZNF19, DEPDC7, FHOD3",4.41,0.66,0,Inf
"BNT-I-BNT (D51, mild)","ZF2001 (V3, D14)",0.002,1,362,261,363,262,GPR75,0.28,0.38,5.03902140895067e-181,180.29765379648262
"BNT-I-BNT (D51, mild)","ZF2001 (V3, D28)",0,0,363,38,363,38,,0,0,3.8486890448230156e-54,53.414687176349645
"BNT-I-BNT (D51, severe)",RVSV ZEBOV (D7),0,0,10,113,10,113,,0,0,6.6658565450715225e-15,14.176144036963251
"BNT-I-BNT (D51, severe)",LVS F TULARENSIS (H18),0,0,79,113,79,113,,0,0,5.62277098940725e-56,55.25004960456851
"BNT-I-BNT (D51, severe)",LVS F TULARENSIS (H192),0,0,79,113,79,113,,0,0,5.62277098940725e-56,55.25004960456851
"BNT-I-BNT (D51, severe)",LVS F TULARENSIS (H336),0,0,79,113,79,113,,0,0,5.62277098940725e-56,55.25004960456851
"BNT-I-BNT (D51, severe)",LVS F TULARENSIS (H48),0,0,79,113,79,113,,0,0,5.62277098940725e-56,55.25004960456851
"BNT-I-BNT (D51, severe)",CN54GP140 (D1),0.003,1,175,112,176,113,ZNF160,0.57,0.88,6.135531376763837e-81,80.2121478185926
"BNT-I-BNT (D51, severe)",CN54GP140 (D3),0.005,1,75,112,76,113,S100A4,1.32,0.88,1.5605869731222973e-52,51.806712022644575
"BNT-I-BNT (D51, severe)",CN54GP140 (D7),0.006,1,50,112,51,113,ZNF160,1.96,0.88,1.7266225267144258e-41,40.76280259728102
"BNT-I-BNT (D51, severe)",CN54GP140 (H6),0,0,101,113,101,113,,0,0,9.746929175802581e-64,63.011132189641714
"BNT-I-BNT (D51, severe)",HIV-1 GAG-POL NEF (D1),0.009,20,1998,93,2018,113,"ACP6, CD52, DENND2D, FCMR, IL16, LBH, LRRN3, PREPL, RPLP1, RPS19, SNHG3, ZNF181, ZNF721, CD300LB, CREB5, FLVCR2, HSPA6, MOSPD2, NAGK, RRAS",0.99,17.7,4.767171190617345e-143,142.32173925214144
"BNT-I-BNT (D51, severe)",HIV-1 GAG-POL NEF (D3),0.008,2,142,111,144,113,"FLVCR2, HSPA6",1.39,1.77,1.847855442831684e-71,70.73333200651207
"BNT-I-BNT (D51, severe)",HPV-VLP (M2),0.006,4,606,109,610,113,"FCMR, P2RY1, PTGS2, THRAP3",0.66,3.54,2.157053980545113e-125,124.66613898648784
"BNT-I-BNT (D51, severe)",INFLUENZA (D1),0,0,36,113,36,113,,0,0,2.1790645078572317e-35,34.66172991294248
"BNT-I-BNT (D51, severe)",PANDEMRIX (D1),0,0,22,113,22,113,,0,0,9.32127007452772e-26,25.030524908592483
"BNT-I-BNT (D51, severe)",FLUARIX FLUVIRIN (D3),0.008,9,1048,104,1057,113,"KLF9, OSM, C2orf74, MGLL, MOSPD2, NEDD8, RRAS, SERF2, VPS72",0.85,7.96,1.2944315604272258e-138,137.8879209067699
"BNT-I-BNT (D51, severe)",INFLUENZA (D3),0,0,43,113,43,113,,0,0,1.8042693280116905e-39,38.74369863367943
"BNT-I-BNT (D51, severe)",FLUARIX FLUVIRIN (D7),0.009,9,848,104,857,113,"BCOR, FOS, OSM, PRKAR1A, PTGS2, SERTAD2, COPB2, DENND2D, FCMR",1.05,7.96,1.2529169969544164e-129,128.90207769912453
"BNT-I-BNT (D51, severe)",INFLUENZA (D7),0.005,1,79,112,80,113,OSM,1.25,0.88,4.498216791525702e-54,53.34695961757658
"BNT-I-BNT (D51, severe)",PANDEMRIX (D7),0,0,33,113,33,113,,0,0,1.6488682043670244e-33,32.78281405654689
"BNT-I-BNT (D51, severe)",INACTIVATED INFLUENZA (D0),0,0,5,113,5,113,,0,0,5.715479824990617e-9,8.242947303921666
"BNT-I-BNT (D51, severe)",FLUMIST (D3),0.004,6,1235,107,1241,113,"MZT1, DCAF7, NAGK, NIF3L1, PREPL, SERF2",0.48,5.31,3.101441342708854e-152,151.5084364281952
"BNT-I-BNT (D51, severe)",FLUMIST (D7),0.008,21,2366,92,2387,113,"ANKHD1, CHSY1, OSM, PPBP, PRKAR1A, PTGS2, SERTAD2, TUBA1C, BRD8, C2orf74, COPB2, DCAF7, DENND2D, FCMR, GIN1, GTF2E1, LBH, MOSPD2, VPS72, ZC3H13, ZNF721",0.88,18.58,1.2861402619095177e-147,146.89071166620838
"BNT-I-BNT (D51, severe)",MENACTRA (D3),0.006,1,45,112,46,113,GPX1,2.17,0.88,6.624721857425787e-39,38.17883235109998
"BNT-I-BNT (D51, severe)",MENACTRA (D7),0,0,14,113,14,113,,0,0,6.456472684414454e-19,18.190004682016134
"BNT-I-BNT (D51, severe)",WETVAX (D2-4),0.009,2,99,111,101,113,"RPLP1, S100A4",1.98,1.77,2.2214226284572355e-59,58.653368808517754
"BNT-I-BNT (D51, severe)",WETVAX (D5-7),0.003,2,472,111,474,113,"IL16, RPS28",0.42,1.77,5.511535462177766e-119,118.25872739391514
"BNT-I-BNT (D51, severe)",WETVAX (D50-60),0.002,1,311,112,312,113,VPS72,0.32,0.88,1.2475392289765875e-103,102.90394578906313
"BNT-I-BNT (D51, severe)",MVA85A (D2),0,0,66,113,66,113,,0,0,1.088209115855658e-50,49.96328764035878
"BNT-I-BNT (D51, severe)",ZOSTAVAX (D1),0,0,14,113,14,113,,0,0,6.456472684414454e-19,18.190004682016134
"BNT-I-BNT (D51, severe)",ZOSTAVAX (D3),0,0,7,113,7,113,,0,0,1.6810234779384237e-11,10.77442622096392
"BNT-I-BNT (D51, severe)",YF VAX (ANY),0,0,29,113,29,113,,0,0,7.319113201997576e-31,30.13554153571889
"BNT-I-BNT (D51, severe)",YF17D (D3),0,0,46,113,46,113,,0,0,4.166491734230088e-41,40.38022947542043
"BNT-I-BNT (D51, severe)",YF VAX (D4-7),0.001,1,605,112,606,113,FLVCR2,0.17,0.88,2.714949448754498e-132,131.56623825238503
